GeneID,gene.rank.eff,Associated.Gene.Name,Chromosome.Name,Strand,Gene.Biotype,TF.family
AT1G06220,0.000566806755815227,CLO,1,1,protein_coding,na
AT4G02250,0.000566723922034689,AT4G02250,4,1,protein_coding,na
AT5G23470,0.000566607223208185,AT5G23470,5,1,protein_coding,na
AT4G02980,0.00056660407897379,ERABP1,4,-1,protein_coding,na
AT3G10116,0.000566594968915011,AT3G10116,3,1,protein_coding,na
AT1G61700,0.000566507453959008,NRPB10L,1,1,protein_coding,na
AT4G16080,0.000566487156770965,AT4G16080,4,-1,protein_coding,na
AT5G24655,0.000566487080793815,LSU4,5,-1,protein_coding,na
AT2G37810,0.000566425980613849,AT2G37810,2,-1,protein_coding,na
AT1G74370,0.00056637159092092,AT1G74370,1,-1,transcription_factor,C3H
AT1G74045,0.000566364761951017,TET17,1,1,protein_coding,na
AT2G21045,0.000566218381001364,HAC1,2,1,protein_coding,na
AT2G43445,0.000566179881150786,AT2G43445,2,1,protein_coding,na
AT3G17190,0.000566040662693108,AT3G17190,3,1,protein_coding,na
AT3G56680,0.000565957601310087,AT3G56680,3,1,protein_coding,na
AT3G42990,0.000565947480785938,AT3G42990,3,1,protein_coding,na
AT1G47220,0.000565859680488647,CYCA3-3,1,1,protein_coding,na
AT3G45980,0.000565836916458474,H2B,3,-1,protein_coding,na
AT1G04760,0.000565829093319272,VAMP726,1,1,protein_coding,na
AT5G35540,0.00056582255172047,AT5G35540,5,1,protein_coding,na
AT2G04115,0.00056577698381605,AT2G04115,2,1,protein_coding,na
AT1G32480,0.00056574302811062,IDH-IV,1,1,protein_coding,na
AT1G31200,0.00056571658258593,ATPP2-A9,1,-1,protein_coding,na
AT1G52740,0.00056570448274509,HTA9,1,1,protein_coding,na
AT4G38490,0.000565704097339115,AT4G38490,4,1,protein_coding,na
AT3G48180,0.000565700417055067,AT3G48180,3,-1,protein_coding,na
AT3G59610,0.000565698288992123,JAL38,3,1,protein_coding,na
AT3G29796,0.000565684260300649,AT3G29796,3,1,protein_coding,na
AT3G50510,0.00056566516209416,LBD28,3,-1,protein_coding,na
AT3G60245,0.000565609668992668,RPL37AC,3,1,protein_coding,na
AT2G01790,0.000565520666430918,AT2G01790,2,-1,protein_coding,na
AT5G41530,0.00056539706027257,AT5G41530,5,1,protein_coding,na
AT3G29791,0.000565366515884202,AT3G29791,3,1,protein_coding,na
AT4G22000,0.000565352330568213,AT4G22000,4,-1,protein_coding,na
AT2G44340,0.000565339472965309,VQ18,2,1,protein_coding,na
AT5G28550,0.000565270037418246,AT5G28550,5,-1,protein_coding,na
AT3G63430,0.000565264255160881,AT3G63430,3,1,protein_coding,na
AT1G14880,0.000565227799973904,PCR1,1,-1,protein_coding,na
AT5G31412,0.00056520210442329,AT5G31412,5,-1,protein_coding,na
AT4G24640,0.000565116881004784,APPB1,4,1,protein_coding,na
AT2G03931,0.000565087288309048,AT2G03931,2,1,protein_coding,na
AT1G74270,0.000565048187849217,RPL35AC,1,-1,protein_coding,na
AT1G68660,0.000564953342153413,CPLS1,1,-1,protein_coding,na
AT3G03828,0.000564944544790151,AT3G03828,3,1,protein_coding,na
AT3G47920,0.000564820575703568,AT3G47920,3,1,protein_coding,na
AT3G26880,0.000564807756716078,SPH21,3,-1,protein_coding,na
AT2G47020,0.000564752041603079,AT2G47020,2,-1,protein_coding,na
AT1G67830,0.000564711101343409,FXG1,1,-1,protein_coding,na
AT1G27490,0.000564633875209164,AT1G27490,1,-1,protein_coding,na
AT4G22760,0.000564631567362374,PCMP-E6,4,1,protein_coding,na
AT4G02890,0.000564604888585479,UBQ14,4,-1,protein_coding,na
AT3G21840,0.000564587177871305,ASK7,3,-1,protein_coding,na
AT2G35585,0.000564497025432988,AT2G35585,2,1,protein_coding,na
AT4G04810,0.000564477078531347,MSRB4,4,1,protein_coding,na
AT3G09480,0.000564474651720677,AT3G09480,3,-1,protein_coding,na
AT3G14430,0.000564437929399529,AT3G14430,3,-1,protein_coding,na
AT4G24440,0.000564317312159734,TFIIA-S,4,1,protein_coding,na
AT1G73700,0.000564307723327169,DTX17,1,-1,protein_coding,na
AT1G77860,0.000564297711001391,KOM,1,-1,protein_coding,na
AT1G43890,0.000564239443070435,RABC1,1,1,protein_coding,na
AT2G27315,0.000564222470865592,AT2G27315,2,-1,protein_coding,na
AT1G30930,0.000564204630607626,AT1G30930,1,-1,protein_coding,na
AT3G01250,0.000564197910599143,AT3G01250,3,1,protein_coding,na
AT1G07930,0.000564197549933251,A1,1,1,protein_coding,na
AT1G49435,0.000564184542900016,LCR16,1,-1,protein_coding,na
AT2G31050,0.000564043710438529,AT2G31050,2,1,protein_coding,na
AT3G46760,0.000564038950745938,LECRKS3,3,1,protein_coding,na
AT3G13677,0.000563992735422969,AT3G13677,3,1,protein_coding,na
AT3G50570,0.000563935797533882,AT3G50570,3,-1,protein_coding,na
AT1G30140,0.000563902521076531,AT1G30140,1,1,protein_coding,na
AT5G38400,0.000563901136639701,AT5G38400,5,1,protein_coding,na
AT1G03330,0.000563873900797417,LSM2,1,-1,protein_coding,na
AT4G02060,0.000563769626835036,MCM7,4,1,protein_coding,na
AT5G12960,0.000563752614012728,AT5G12960,5,1,protein_coding,na
AT1G71250,0.000563743502582837,AT1G71250,1,1,protein_coding,na
AT5G11820,0.000563742552935614,AT5G11820,5,-1,protein_coding,na
AT2G20825,0.000563726674213229,ULT2,2,-1,protein_coding,na
AT5G07600,0.000563673576402774,AT5G07600,5,-1,protein_coding,na
AT5G02380,0.000563632593860213,MT2B,5,-1,protein_coding,na
AT1G07790,0.00056361322063489,HTB1,1,1,protein_coding,na
AT2G03320,0.000563532534060221,AT2G03320,2,1,protein_coding,na
AT4G08910,0.000563523555876546,AT4G08910,4,1,protein_coding,na
AT2G47320,0.000563499211207877,CYP21-3,2,1,protein_coding,na
AT1G77655,0.000563499030823419,AT1G77655,1,-1,protein_coding,na
AT2G09388,0.000563497794928135,AT2G09388,2,1,protein_coding,na
AT3G05425,0.000563490066717289,AT3G05425,3,1,protein_coding,na
AT2G02660,0.000563474886293717,AT2G02660,2,1,protein_coding,na
AT5G28919,0.000563381299343183,AT5G28919,5,1,protein_coding,na
AT4G13380,0.000563346843649559,HIPP18,4,1,protein_coding,na
AT3G10860,0.000563315488236831,AT3G10860,3,1,protein_coding,na
AT3G53370,0.000563259298153134,S1FA1,3,-1,protein_coding,na
AT1G49700,0.000563253650536087,AT1G49700,1,-1,protein_coding,na
AT3G26460,0.000563213734953457,AT3G26460,3,-1,protein_coding,na
AT2G25210,0.00056320906555381,AT2G25210,2,1,protein_coding,na
AT3G57320,0.000563178658402764,AT3G57320,3,1,protein_coding,na
AT2G26010,0.000563164228505634,PDF1.3,2,1,protein_coding,na
AT2G42885,0.000563101538124532,AT2G42885,2,-1,protein_coding,na
AT1G61980,0.000563099323418343,AT1G61980,1,1,protein_coding,na
AT5G23370,0.000563063927922861,AT5G23370,5,-1,protein_coding,na
AT5G20400,0.000563039406688618,AT5G20400,5,1,protein_coding,na
AT3G09680,0.000562968385409341,RPS23A,3,-1,protein_coding,na
AT3G54925,0.000562956441484356,AT3G54925,3,-1,protein_coding,na
AT2G29470,0.000562916663445191,GSTU3,2,-1,protein_coding,na
AT1G02330,0.000562908389866584,CSU2,1,-1,protein_coding,na
AT5G14320,0.000562826689144885,RPS13,5,-1,protein_coding,na
AT1G62150,0.000562813544447717,AT1G62150,1,-1,protein_coding,na
AT5G28750,0.000562802995168414,TATA,5,-1,protein_coding,na
AT1G12190,0.000562775789197018,AT1G12190,1,-1,protein_coding,na
AT2G02630,0.000562723677878054,AT2G02630,2,1,protein_coding,na
AT3G26760,0.000562720614404827,AT3G26760,3,1,protein_coding,na
AT1G75580,0.000562693473608135,AT1G75580,1,1,protein_coding,na
AT1G48175,0.000562681945452125,emb2191,1,1,protein_coding,na
AT1G09794,0.000562674539423787,AT1G09794,1,1,protein_coding,na
AT2G24840,0.00056263378296762,AGL61,2,1,transcription_factor,MADS
AT5G41660,0.000562609010164417,AT5G41660,5,1,protein_coding,na
AT3G53060,0.000562604426144997,ASK6,3,1,protein_coding,na
AT5G13900,0.000562595507373049,VAS,5,-1,protein_coding,na
AT1G07440,0.000562569376677815,AT1G07440,1,-1,protein_coding,na
AT1G72430,0.000562559213554765,AT1G72430,1,-1,protein_coding,na
AT2G41650,0.000562554720461081,AT2G41650,2,1,protein_coding,na
AT5G25860,0.000562510334817335,AT5G25860,5,-1,protein_coding,na
AT1G11270,0.000562503047217141,AT1G11270,1,-1,protein_coding,na
AT1G24520,0.000562499706496805,BCP1,1,1,protein_coding,na
AT5G37680,0.000562466345371984,ARL8C,5,-1,protein_coding,na
AT1G77160,0.00056242201388169,AT1G77160,1,-1,protein_coding,na
AT4G14785,0.00056237743352771,SCRL23,4,1,protein_coding,na
AT2G31305,0.000562343681225549,INH3,2,1,protein_coding,na
AT1G72690,0.000562270161242318,AT1G72690,1,1,protein_coding,na
AT1G76965,0.000562264948750818,AT1G76965,1,-1,protein_coding,na
AT1G23140,0.000562247260802409,CAR8,1,-1,protein_coding,na
AT4G02725,0.000562244151878959,AT4G02725,4,1,protein_coding,na
AT1G01305,0.000562228222460104,AT1G01305,1,1,protein_coding,na
AT2G04420,0.000562028794436295,AT2G04420,2,1,protein_coding,na
AT4G29273,0.000562014138503709,LCR23,4,-1,protein_coding,na
AT1G67623,0.000562004139528779,AT1G67623,1,1,protein_coding,na
AT1G36240,0.000561994763258691,RPL30A,1,1,protein_coding,na
AT2G40210,0.000561942343786006,AGL48,2,-1,transcription_factor,MADS
AT3G47850,0.00056180289803996,AT3G47850,3,-1,protein_coding,na
AT5G11690,0.000561760496820382,TIM17-3,5,1,protein_coding,na
AT1G21323,0.000561760095286106,AT1G21323,1,1,protein_coding,na
AT3G46880,0.0005616575143314,AT3G46880,3,1,protein_coding,na
AT1G63055,0.000561633440496468,AT1G63055,1,1,protein_coding,na
AT3G51980,0.000561534502286286,AT3G51980,3,-1,protein_coding,na
AT4G38820,0.00056148452855176,AT4G38820,4,-1,protein_coding,na
AT4G21890,0.000561479853624639,AT4G21890,4,-1,protein_coding,na
AT5G40070,0.000561468185789562,AT5G40070,5,1,protein_coding,na
AT2G27775,0.000561410801993656,AT2G27775,2,-1,protein_coding,na
AT3G01390,0.000561374441586103,VHA-G1,3,-1,protein_coding,na
AT1G07476,0.000561258866282273,AT1G07476,1,1,protein_coding,na
AT2G34290,0.000561233706477672,AT2G34290,2,-1,protein_coding,na
AT1G51060,0.000561214621022491,HTA10,1,1,protein_coding,na
AT3G13898,0.000561201323797982,AT3G13898,3,1,protein_coding,na
AT5G07510,0.000561176392690135,GRP14,5,-1,protein_coding,na
AT4G36470,0.000561142835197996,AT4G36470,4,-1,protein_coding,na
AT3G08490,0.000561132118663936,AT3G08490,3,-1,protein_coding,na
AT1G14870,0.000561100991590637,PCR2,1,-1,protein_coding,na
AT1G71230,0.000560914189198026,CSN5B,1,1,protein_coding,na
AT5G17480,0.000560785350142173,CML29,5,1,protein_coding,na
AT1G22250,0.000560616909922778,AT1G22250,1,1,protein_coding,na
AT2G01505,0.000560611877801337,CLE16,2,-1,protein_coding,na
AT3G58550,0.000560526258454529,AT3G58550,3,-1,protein_coding,na
AT1G35610,0.000560381095827598,AT1G35610,1,-1,protein_coding,na
AT5G25030,0.000560350491066525,AT5G25030,5,-1,protein_coding,na
AT4G35980,0.000560239780624409,AT4G35980,4,-1,protein_coding,na
AT2G34520,0.000560203633235024,RPS14,2,-1,protein_coding,na
AT4G33370,0.000560185347412868,RH43,4,-1,protein_coding,na
AT3G57310,0.000560076932632641,AT3G57310,3,-1,protein_coding,na
AT2G18328,0.00056006964092331,RL4,2,1,protein_coding,na
AT3G14070,0.000559796778008995,CCX3,3,-1,protein_coding,na
AT3G22920,0.000559756208348593,CYP26-1,3,-1,protein_coding,na
AT2G21110,0.000559734475319183,DIR4,2,-1,protein_coding,na
AT3G28760,0.000559730600448351,AT3G28760,3,-1,protein_coding,na
AT4G12210,0.000559686549400361,AT4G12210,4,-1,protein_coding,na
AT3G09050,0.00055963928601655,AT3G09050,3,1,protein_coding,na
AT4G32960,0.000559599065846753,AT4G32960,4,-1,protein_coding,na
AT4G33145,0.000559573651517961,AT4G33145,4,-1,protein_coding,na
AT4G24340,0.000559533150009985,AT4G24340,4,1,protein_coding,na
AT3G17680,0.000559467930627922,AT3G17680,3,-1,protein_coding,na
AT4G37925,0.000559305349224356,NDHM,4,-1,protein_coding,na
AT1G15270,0.000559272497839413,AT1G15270,1,-1,protein_coding,na
AT1G07730,0.000559137787149516,DIR25,1,-1,protein_coding,na
AT3G04990,0.000559117565039547,AT3G04990,3,-1,protein_coding,na
AT5G18403,0.000559091310306391,AT5G18403,5,1,protein_coding,na
AT3G10595,0.000559040607997327,AT3G10595,3,-1,protein_coding,na
AT4G22666,0.000558944080997105,AT4G22666,4,1,protein_coding,na
AT1G51290,0.000558920431634973,FBX10,1,1,protein_coding,na
AT3G23633,0.000558799307618352,AT3G23633,3,-1,protein_coding,na
AT1G77290,0.000558750962167533,TCHQD,1,1,protein_coding,na
AT3G58350,0.000558720951595099,RTM3,3,-1,protein_coding,na
AT4G12940,0.000558687014412259,AT4G12940,4,1,protein_coding,na
AT5G15840,0.000558603328193626,CO,5,-1,transcription_factor,C2C2-CO-like
AT2G30130,0.000558573839396954,LBD12,2,1,protein_coding,na
AT2G33260,0.000558474944617944,AT2G33260,2,-1,protein_coding,na
AT5G24480,0.000558434955609716,AT5G24480,5,-1,protein_coding,na
AT2G03750,0.000558397011491298,SOT11,2,-1,protein_coding,na
AT2G40580,0.000558324677917129,AT2G40580,2,1,protein_coding,na
AT5G20130,0.000558322641310097,AT5G20130,5,1,protein_coding,na
AT1G66240,0.000558271760421601,ATX1,1,-1,protein_coding,na
AT3G04170,0.000558186183647779,AT3G04170,3,-1,protein_coding,na
AT1G07610,0.000558129593465146,MT1C,1,1,protein_coding,na
AT1G52590,0.000557933167797525,AT1G52590,1,-1,protein_coding,na
AT1G31620,0.000557875336794545,AT1G31620,1,1,protein_coding,na
AT5G25010,0.000557860778067929,AT5G25010,5,1,protein_coding,na
AT1G29580,0.000557817006749106,AT1G29580,1,1,protein_coding,na
AT3G61360,0.000557781907826214,AT3G61360,3,-1,protein_coding,na
AT1G09240,0.000557772030395526,NAS3,1,1,protein_coding,na
AT5G43370,0.000557770298830536,PHT1-2,5,1,protein_coding,na
AT4G25380,0.000557765060991214,SAP10,4,-1,protein_coding,na
AT5G24560,0.00055775888627045,AtPP2-B12,5,1,protein_coding,na
AT3G16960,0.00055774965265997,AT3G16960,3,-1,protein_coding,na
AT5G39210,0.000557694163894003,CRR7,5,1,protein_coding,na
AT1G47786,0.000557634205326312,AT1G47786,1,1,protein_coding,na
AT4G22550,0.000557630209725056,LPPB,4,-1,protein_coding,na
AT2G17695,0.000557623221770065,AT2G17695,2,-1,protein_coding,na
AT3G44080,0.000557488322865052,AT3G44080,3,-1,protein_coding,na
AT1G69818,0.000557334965934941,AT1G69818,1,1,protein_coding,na
AT4G12340,0.000557302710938311,AT4G12340,4,-1,protein_coding,na
AT1G66550,0.00055727408830621,WRKY67,1,1,transcription_factor,WRKY
AT3G30820,0.000557203060032998,AT3G30820,3,1,protein_coding,na
AT5G15560,0.000557154952302899,AT5G15560,5,1,protein_coding,na
AT5G15725,0.000557092385787011,AT5G15725,5,1,protein_coding,na
AT2G41590,0.000557066262816828,AT2G41590,2,1,protein_coding,na
AT2G45490,0.000556982990000986,AUR3,2,-1,protein_coding,na
AT1G66852,0.000556973825067761,AT1G66852,1,-1,protein_coding,na
AT3G42790,0.00055695785425692,AL3,3,-1,transcription_factor,Alfin-like
AT5G07880,0.000556919487421921,SNAP29,5,-1,protein_coding,na
AT1G28310,0.000556869780818353,AT1G28310,1,-1,transcription_factor,C2C2-Dof
AT1G54445,0.000556829791636717,AT1G54445,1,1,protein_coding,na
AT1G51823,0.00055680025909244,AT1G51823,1,1,protein_coding,na
AT1G36078,0.000556792852254637,AT1G36078,1,-1,protein_coding,na
AT1G11900,0.000556778291600006,AT1G11900,1,-1,protein_coding,na
AT3G52130,0.000556754511210013,AT3G52130,3,-1,protein_coding,na
AT1G32280,0.000556724370633699,AT1G32280,1,1,protein_coding,na
AT1G51840,0.000556721063903456,AT1G51840,1,-1,protein_coding,na
AT3G48810,0.000556680396386703,AT3G48810,3,1,protein_coding,na
AT3G57730,0.000556662521241005,AT3G57730,3,-1,protein_coding,na
AT5G37640,0.000556638167355832,UBQ9,5,-1,protein_coding,na
AT3G18800,0.000556610236012672,AT3G18800,3,1,protein_coding,na
AT3G10060,0.000556564906172161,FKBP16-4,3,1,protein_coding,na
AT1G24240,0.000556515586387234,AT1G24240,1,1,protein_coding,na
AT2G32788,0.000556401396104552,AT2G32788,2,1,protein_coding,na
AT4G16920,0.000556393582378855,AT4G16920,4,-1,protein_coding,na
AT3G32180,0.000556385475587198,AT3G32180,3,-1,protein_coding,na
AT1G65352,0.000556364839256974,AT1G65352,1,1,protein_coding,na
AT4G15000,0.000556360192042965,RPL27C,4,1,protein_coding,na
AT1G08380,0.000556295217757768,PSAO,1,-1,protein_coding,na
AT4G05080,0.000556290462677809,AT4G05080,4,1,protein_coding,na
AT1G62280,0.000556268829281738,SLAH1,1,-1,protein_coding,na
AT4G04402,0.000556244978303174,AT4G04402,4,1,protein_coding,na
AT4G21010,0.00055621928895484,AT4G21010,4,-1,protein_coding,na
AT2G01580,0.000556216380607609,AT2G01580,2,-1,protein_coding,na
AT1G29250,0.000556178615638991,AT1G29250,1,-1,protein_coding,na
AT4G03153,0.000556158286957816,NET3B,4,-1,protein_coding,na
AT2G31862,0.000556098861883135,AT2G31862,2,1,protein_coding,na
AT3G46870,0.000555985938566505,AT3G46870,3,1,protein_coding,na
AT5G23830,0.000555981959199064,AT5G23830,5,1,protein_coding,na
AT3G32150,0.000555964931164802,AT3G32150,3,1,protein_coding,na
AT3G57970,0.000555945295555211,AT3G57970,3,1,protein_coding,na
AT3G51020,0.000555865174824804,AT3G51020,3,1,protein_coding,na
AT1G63057,0.00055584830770439,AT1G63057,1,1,protein_coding,na
AT2G29920,0.00055577996952172,AT2G29920,2,1,protein_coding,na
AT3G09750,0.000555742246716714,AT3G09750,3,-1,protein_coding,na
AT3G43260,0.000555701764422122,AT3G43260,3,1,protein_coding,na
AT1G65210,0.000555681514295557,AT1G65210,1,1,protein_coding,na
AT1G75690,0.0005556150738715,LQY1,1,-1,protein_coding,na
AT5G18160,0.000555610437872419,AT5G18160,5,1,protein_coding,na
AT2G06420,0.000555579401209862,AT2G06420,2,1,protein_coding,na
AT5G17470,0.000555487441412683,CML32,5,-1,protein_coding,na
AT1G30260,0.000555480614841667,AT1G30260,1,1,protein_coding,na
AT5G18100,0.000555464667042472,CSD3,5,1,protein_coding,na
AT1G19460,0.000555323497365334,AT1G19460,1,1,protein_coding,na
AT1G33940,0.000555315693921453,AT1G33940,1,-1,protein_coding,na
AT3G10790,0.00055520968054987,AT3G10790,3,1,protein_coding,na
AT1G24450,0.000555154074945312,NFD2,1,1,protein_coding,na
AT1G63200,0.000555056382677439,AT1G63200,1,-1,protein_coding,na
AT1G49975,0.000554983288912116,AT1G49975,1,1,protein_coding,na
AT1G10190,0.000554791185992045,AT1G10190,1,-1,protein_coding,na
AT5G08040,0.000554751616405756,TOM5,5,-1,protein_coding,na
AT3G47590,0.000554738945319451,AT3G47590,3,-1,protein_coding,na
AT1G17790,0.000554695509295216,GTE5,1,-1,protein_coding,na
AT5G19172,0.00055460967678641,AT5G19172,5,-1,protein_coding,na
AT1G32585,0.000554495310064095,VQ5,1,-1,protein_coding,na
AT4G19035,0.00055446270725804,LCR7,4,-1,protein_coding,na
AT5G05060,0.000554425359108117,AT5G05060,5,-1,protein_coding,na
AT3G42870,0.000554380609667501,AT3G42870,3,1,protein_coding,na
AT4G17990,0.0005543743279426,AT4G17990,4,-1,protein_coding,na
AT1G72750,0.000554295623297602,TIM23-2,1,1,protein_coding,na
AT1G09935,0.000554283536600591,AT1G09935,1,-1,protein_coding,na
AT5G26100,0.000554262994370367,AT5G26100,5,-1,protein_coding,na
AT1G26470,0.000554141420295489,AT1G26470,1,1,protein_coding,na
AT5G37940,0.000554002347844894,AT5G37940,5,1,protein_coding,na
AT4G30067,0.000553961890949399,LCR63,4,1,protein_coding,na
AT3G27831,0.000553933463350958,AT3G27831,3,-1,protein_coding,na
AT3G59460,0.000553837874096721,AT3G59460,3,1,protein_coding,na
AT4G33710,0.000553806939315604,AT4G33710,4,1,protein_coding,na
AT3G61650,0.000553749128046696,TUBG1,3,-1,protein_coding,na
AT4G28310,0.000553741039166356,AT4G28310,4,1,protein_coding,na
AT5G12310,0.000553715917153643,AT5G12310,5,-1,transcription_factor,C3H
AT1G32600,0.000553686644809945,AT1G32600,1,1,protein_coding,na
AT4G15715,0.000553563789965165,AT4G15715,4,1,protein_coding,na
AT1G67430,0.000553495151842957,RPL17B,1,1,protein_coding,na
AT3G52860,0.000553488145922708,MED28,3,-1,protein_coding,na
AT1G06475,0.000553478716439617,AT1G06475,1,-1,protein_coding,na
AT2G36710,0.000553406413143677,PME15,2,-1,protein_coding,na
AT3G12160,0.000553392326337699,RABA4D,3,-1,protein_coding,na
AT1G68590,0.000553354092868457,AT1G68590,1,-1,protein_coding,na
AT5G23550,0.00055332422227129,AT5G23550,5,-1,protein_coding,na
AT1G56085,0.00055320100259227,AT1G56085,1,1,protein_coding,na
AT3G24110,0.00055313606962758,AT3G24110,3,-1,protein_coding,na
AT5G07230,0.000553055957888814,A9,5,1,protein_coding,na
AT1G26510,0.00055302333070087,AT1G26510,1,-1,protein_coding,na
AT2G15400,0.000553002806825295,NRPD3B,2,1,protein_coding,na
AT1G11760,0.000552892282708017,MED32,1,-1,protein_coding,na
AT4G00165,0.000552812444491637,AT4G00165,4,-1,protein_coding,na
AT3G24150,0.000552797716468284,AT3G24150,3,-1,protein_coding,na
AT4G25740,0.000552759098335914,RPS10A,4,-1,protein_coding,na
AT2G42005,0.000552719246685729,AVT3B,2,-1,protein_coding,na
AT2G29452,0.000552698591686658,AT2G29452,2,-1,protein_coding,na
AT4G12060,0.000552670462603084,CLPT2,4,-1,protein_coding,na
AT2G02840,0.000552587319472086,AT2G02840,2,1,protein_coding,na
AT3G24065,0.000552572146472234,AT3G24065,3,-1,protein_coding,na
AT5G03710,0.00055240729801487,AT5G03710,5,1,protein_coding,na
AT5G08760,0.000552400245428978,AT5G08760,5,1,protein_coding,na
AT2G42060,0.000552316760259185,AT2G42060,2,1,protein_coding,na
AT1G18630,0.000552306787994572,RBG6,1,1,protein_coding,na
AT2G28355,0.000552279640917202,LCR5,2,1,protein_coding,na
AT1G76450,0.000552179979521812,PPD3,1,1,protein_coding,na
